id,text,created_at,public_metrics,author_id,context_annotations
1643766694609920000,"Tesla Master Plan, Part 3 → https://t.co/3E69ytIzYH",2023-04-06 00:04:54+00:00,"{'retweet_count': 3858, 'reply_count': 1388, 'like_count': 23366, 'quote_count': 532, 'impression_count': 6694717}",13298072,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Brand :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n S&P 500', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Automobile Brands']"
1643740902551347200,"Tesla Model Y became the best-selling car in the UK in March 🏆 The Texas-based manufacturer has delivered a record number of Model Y vehicles to the country 🇬🇧

https://t.co/BhStyQJFDN",2023-04-05 22:22:25+00:00,"{'retweet_count': 34, 'reply_count': 16, 'like_count': 350, 'quote_count': 4, 'impression_count': 248352}",959471389282578432,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Unified Twitter Taxonomy :\n Tesla Motors', 'States :\n Texas']"
1643800438800805888,"Titter Headquarters, San Francisco @elonmusk 

 https://t.co/zG8tSXzggB",2023-04-06 02:18:59+00:00,"{'retweet_count': 595, 'reply_count': 420, 'like_count': 4589, 'quote_count': 57, 'impression_count': 910014}",1389913567671975937,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Cities :\n San Francisco', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643766192828473345,"Cybertruck was spotted undergoing suspension testing on a bumpy road. The production of the electric pickup truck is approaching and we are increasingly seeing prototypes undergoing all sorts of tests 🤩

https://t.co/UWpw5PhAfp",2023-04-06 00:02:54+00:00,"{'retweet_count': 44, 'reply_count': 40, 'like_count': 454, 'quote_count': 3, 'impression_count': 291037}",959471389282578432,"['Brand Vertical :\n Transportation', 'Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Business Taxonomy :\n Technology Business', 'Business Taxonomy :\n Travel & Transportation Business', 'Brand :\n Tesla Motors', 'Product :\n Cybertruck', 'Entities [Entity Service] :\n Technology', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Transportation', 'Unified Twitter Taxonomy :\n Travel', 'Unified Twitter Taxonomy :\n Electric vehicles', 'Technology :\n Technology', 'Product Taxonomy :\n Automotive']"
1643745057730854914,"Unpopular opinion …

‘For You’ vs ‘Following’ 🤨

‘For You’ is actually worth using now.",2023-04-05 22:38:55+00:00,"{'retweet_count': 589, 'reply_count': 500, 'like_count': 9797, 'quote_count': 36, 'impression_count': 2282727}",1366565625401909249,[]
1643675874795954181,@cb_doge @elonmusk sooner or later but @elonmusk is truly a man of his word 🤣 https://t.co/OcbPEMrCRc,2023-04-05 18:04:01+00:00,"{'retweet_count': 22, 'reply_count': 35, 'like_count': 246, 'quote_count': 5, 'impression_count': 30513}",1619070145342877698,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership']"
1643663664463872007,"“So strange that people often believe things inversely proportionate to the evidence. Given a set of possible explanations, why pick the extremely unlikely one!?”

| Elon Musk",2023-04-05 17:15:30+00:00,"{'retweet_count': 216, 'reply_count': 280, 'like_count': 1363, 'quote_count': 31, 'impression_count': 454818}",1495956968640421893,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643343933894717440,"Artificial Intelligence has enormous potential to tackle some of our toughest challenges.

But we must address its risks.

That's why last year, we proposed an AI Bill of Rights to ensure that important protections for the American people are built into AI systems from the start.",2023-04-04 20:05:00+00:00,"{'retweet_count': 1512, 'reply_count': 3907, 'like_count': 8690, 'quote_count': 445, 'impression_count': 3839414}",1349149096909668363,"['Person :\n Joe Biden', 'Politician :\n Joe Biden', 'Business Taxonomy :\n Technology Business', 'Unified Twitter Taxonomy :\n Joe Biden', 'Unified Twitter Taxonomy :\n Politics', 'Unified Twitter Taxonomy :\n Political figures', 'Unified Twitter Taxonomy :\n United States politics', 'Unified Twitter Taxonomy :\n United States political issues', 'Unified Twitter Taxonomy :\n Constitution of United States of America']"
1643673220917207054,How it started:                   How it’s going: https://t.co/gEdfLxpPHa,2023-04-05 17:53:28+00:00,"{'retweet_count': 488, 'reply_count': 182, 'like_count': 10876, 'quote_count': 58, 'impression_count': 2043601}",1355945100216573952,[]
1643641961478324225,🤣💯@elonmusk #Dogecoin https://t.co/N1th6QyKYy,2023-04-05 15:49:15+00:00,"{'retweet_count': 183, 'reply_count': 106, 'like_count': 2661, 'quote_count': 13, 'impression_count': 205318}",1355945100216573952,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Entities [Entity Service] :\n Dogecoin cryptocurrency', 'Interests and Hobbies Category :\n Cryptocurrencies', 'Unified Twitter Taxonomy :\n Cryptocurrencies', 'Unified Twitter Taxonomy :\n Dogecoin cryptocurrency', 'Unified Twitter Taxonomy :\n Cryptocoins', 'Unified Twitter Taxonomy :\n Digital asset industry', 'Unified Twitter Taxonomy :\n Digital assets & cryptocurrency', 'Digital Assets & Crypto :\n Dogecoin cryptocurrency', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643534912501284864,"Watch 125,000 years of human migration in 1 minute.

The predicted spread of humans around the globe based on climate conditions over the last 125,000 years.

[📹 Tobias  Friedrich: https://t.co/0kkaaVUgCA]
https://t.co/8KoFnUdCM6",2023-04-05 08:43:53+00:00,"{'retweet_count': 1113, 'reply_count': 286, 'like_count': 5482, 'quote_count': 82, 'impression_count': 1283085}",177101260,"['Sports Event :\n Chennai Super Kings vs Lucknow Super Giants', 'Events [Entity Service] :\n Chennai Super Kings vs Lucknow Super Giants', 'Cricket Match :\n Chennai Super Kings vs Lucknow Super Giants']"
1643273194852188160,I did an hour long podcast with Boz; I think it turned out well! https://t.co/gKGGFykfX7,2023-04-04 15:23:54+00:00,"{'retweet_count': 74, 'reply_count': 29, 'like_count': 809, 'quote_count': 8, 'impression_count': 535005}",175624200,"['Business Taxonomy :\n Entertainment & Leisure Business', 'Podcast :\n Podcasts', 'Unified Twitter Taxonomy :\n Entertainment', 'Unified Twitter Taxonomy :\n Podcasts & radio', 'Unified Twitter Taxonomy :\n Podcasts']"
1643346554726801408,"Maye Musk pulling a Tesla Giga Matrix look 🐈‍⬛
@mayemusk ♥️ https://t.co/pnbOKwYSUZ",2023-04-04 20:15:25+00:00,"{'retweet_count': 72, 'reply_count': 85, 'like_count': 1046, 'quote_count': 14, 'impression_count': 157035}",985686123123949568,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities', 'Unified Twitter Taxonomy :\n Automobile Brands']"
1643277630269972482,"Here's a short thread on three things I think I know about Starship's orbital flight attempt:

1. Elon has been publicly pessimistic about launch dates of late, and April 10 is semi-real. Yes, we are living in an era of negative Elon time. Which is a wild place to be.",2023-04-04 15:41:32+00:00,"{'retweet_count': 127, 'reply_count': 35, 'like_count': 1936, 'quote_count': 16, 'impression_count': 971537}",15726728,['Business Taxonomy :\n Financial Services Business']
1643564155708887042,"I sleep better at night knowing that if you want to create a fake account and send me threats and insults with any chance of me seeing them, you first have to give @elonmusk money.

Your hate fuels mankind’s mission to mars, keep it coming.",2023-04-05 10:40:05+00:00,"{'retweet_count': 1545, 'reply_count': 592, 'like_count': 41270, 'quote_count': 68, 'impression_count': 3788596}",2237865246,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Entities [Entity Service] :\n Science', 'Interests and Hobbies Category :\n Space', 'Unified Twitter Taxonomy :\n Space', 'Unified Twitter Taxonomy :\n Space missions', 'Unified Twitter Taxonomy :\n Solar System', 'Fields of study :\n Science', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643392850401345537,History Channel Interviews Fringe Conspiracy Theorist Who Thinks Pyramids Were Not Built By Aliens https://t.co/NAukW9qFtb,2023-04-04 23:19:22+00:00,"{'retweet_count': 561, 'reply_count': 86, 'like_count': 6739, 'quote_count': 26, 'impression_count': 781847}",4914384040,[]
1643301046133874718,"Playing with lighting in Midjourney

1990s glamour photo, medium overhead shot from above, sharp focus low-light photography shot on Fujifilm, capturing an Asian woman with tired eyes resting on a tufted couch, wearing a royal Versace sequin gown, luxurious Parisian mansion, dim… https://t.co/d3qsna0IWa https://t.co/EVJmBcpuyX",2023-04-04 17:14:35+00:00,"{'retweet_count': 176, 'reply_count': 173, 'like_count': 3016, 'quote_count': 28, 'impression_count': 2471438}",146358342,"['Brand :\n Versace', 'Brand :\n Fujifilm', 'Brand :\n Midjourney', 'Interests and Hobbies Category :\n Fashion Brand', 'Unified Twitter Taxonomy :\n Photography', 'Unified Twitter Taxonomy :\n Fujifilm', 'Unified Twitter Taxonomy :\n Digital artwork', 'Unified Twitter Taxonomy :\n Photography brands', 'Unified Twitter Taxonomy :\n AI image generation', 'Unified Twitter Taxonomy :\n Midjourney']"
1643323549468246022,"""I use my tweets to express myself. Some people use their hair. I use Twitter."" - @ElonMusk https://t.co/Xl82uqhVCb",2023-04-04 18:44:00+00:00,"{'retweet_count': 339, 'reply_count': 169, 'like_count': 2668, 'quote_count': 56, 'impression_count': 423632}",1198495865301864448,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Brand :\n Twitter', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
