id,text,created_at,public_metrics,in_reply_to_user_id,context_annotations
1643545966811975680,"@jakeshieldsajj Very sorry to hear that. Many people I know have been severely assaulted.

Violent crime in SF is horrific and even if attackers are caught, they are often released immediately.

Is the city taking stronger action to incarcerate repeat violent offenders @BrookeJenkinsSF?",2023-04-05 09:27:48+00:00,"{'retweet_count': 11884, 'reply_count': 4702, 'like_count': 104399, 'quote_count': 563, 'impression_count': 6908941}",80233893,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643541744175419393,@Chad_Hurley 🔥 comments,2023-04-05 09:11:01+00:00,"{'retweet_count': 87, 'reply_count': 318, 'like_count': 1449, 'quote_count': 19, 'impression_count': 167738}",44196397,"['Person :\n Chad Hurley', 'Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Entities [Entity Service] :\n Technology', 'Unified Twitter Taxonomy :\n Chad Hurley', 'Unified Twitter Taxonomy :\n Business personalities', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643539690136702978,@Chad_Hurley Of 💦,2023-04-05 09:02:52+00:00,"{'retweet_count': 599, 'reply_count': 1235, 'like_count': 10510, 'quote_count': 87, 'impression_count': 3709767}",14749070,"['Person :\n Chad Hurley', 'Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Entities [Entity Service] :\n Technology', 'Unified Twitter Taxonomy :\n Chad Hurley', 'Unified Twitter Taxonomy :\n Business personalities', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643510433192755200,@BogusThought 🤣,2023-04-05 07:06:36+00:00,"{'retweet_count': 145, 'reply_count': 232, 'like_count': 4640, 'quote_count': 14, 'impression_count': 322151}",1266489338675646464,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643509178986799104,@bennyjohnson @NPR Seems accurate https://t.co/nx5TmJY7GX,2023-04-05 07:01:37+00:00,"{'retweet_count': 10850, 'reply_count': 4263, 'like_count': 90476, 'quote_count': 597, 'impression_count': 4194739}",15212187,"['Person :\n Benny Johnson', 'Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Publisher & News Business', 'Business Taxonomy :\n Technology Business', 'Brand :\n NPR', 'Unified Twitter Taxonomy :\n News', 'Unified Twitter Taxonomy :\n NPR', 'Unified Twitter Taxonomy :\n Journalists', 'Unified Twitter Taxonomy :\n Benny Johnson', 'Unified Twitter Taxonomy :\n News outlets', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643508009392562178,@jjvincent lol,2023-04-05 06:56:58+00:00,"{'retweet_count': 69, 'reply_count': 63, 'like_count': 936, 'quote_count': 7, 'impression_count': 66232}",237920763,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643446260861669377,@Umbisam Brand is the cumulative perception of a company’s products over time,2023-04-05 02:51:37+00:00,"{'retweet_count': 1988, 'reply_count': 1502, 'like_count': 23172, 'quote_count': 138, 'impression_count': 2070649}",431831209,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643349008163966976,@TitterDaily First I’ve heard about this. Did they identify what content they’re concerned about?,2023-04-04 20:25:10+00:00,"{'retweet_count': 305, 'reply_count': 449, 'like_count': 3201, 'quote_count': 60, 'impression_count': 277708}",752567226,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643342988477595649,"@AdamLowisz @David_Leavitt @BillyM2k Agreed. The moral guiding star should be to stop racism, not replace one form of it with another, as some have done.",2023-04-04 20:01:14+00:00,"{'retweet_count': 1045, 'reply_count': 454, 'like_count': 9689, 'quote_count': 75, 'impression_count': 415503}",17050482,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643342306941063174,@TEQNiKG @David_Leavitt @BillyM2k 🤣,2023-04-04 19:58:32+00:00,"{'retweet_count': 83, 'reply_count': 102, 'like_count': 1869, 'quote_count': 7, 'impression_count': 159885}",259935768,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643341788617342981,@jachiam0 Very true,2023-04-04 19:56:28+00:00,"{'retweet_count': 226, 'reply_count': 153, 'like_count': 3140, 'quote_count': 11, 'impression_count': 752005}",966815073690730496,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643340428987576321,"@David_Leavitt @BillyM2k The rules are consistent. Even though I think you’re awful and I consider Billy Markus to be a friend, he still had to delete his post or be suspended.",2023-04-04 19:51:04+00:00,"{'retweet_count': 2606, 'reply_count': 1645, 'like_count': 51397, 'quote_count': 143, 'impression_count': 3387089}",63514682,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643338514061295618,"@SenSchumer To avoid losing the trust of the American public, it is important that our justice system pursue Democrats and Republicans with equal vigor.

Whichever party most puts justice before nepotism is the one that deserves trust.",2023-04-04 19:43:28+00:00,"{'retweet_count': 30198, 'reply_count': 10743, 'like_count': 234539, 'quote_count': 1494, 'impression_count': 8871007}",17494010,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Person :\n Chuck Schumer', 'Politician :\n Chuck Schumer', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Politics', 'Unified Twitter Taxonomy :\n Chuck Schumer', 'Unified Twitter Taxonomy :\n Political figures', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643337324355305472,@ShellenbergerMD !,2023-04-04 19:38:44+00:00,"{'retweet_count': 367, 'reply_count': 334, 'like_count': 5794, 'quote_count': 16, 'impression_count': 999022}",2474749586,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643336350735761415,@TheBabylonBee 🤣🤣,2023-04-04 19:34:52+00:00,"{'retweet_count': 1721, 'reply_count': 504, 'like_count': 33033, 'quote_count': 33, 'impression_count': 1972253}",4914384040,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643335710840070148,"@SawyerMerritt @Tesla Tesla will continue to use outside litigators, but it’s important to build a powerful litigation team internally, so that we’re not always on the defensive. 

We’ll also go after the Wall St short-sellers, certain law firms &amp; (sometimes) corrupt regulators who are the true evil.",2023-04-04 19:32:19+00:00,"{'retweet_count': 5113, 'reply_count': 2748, 'like_count': 40043, 'quote_count': 555, 'impression_count': 3567941}",243013409,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities', 'Unified Twitter Taxonomy :\n Automobile Brands']"
